decOtroIngresoPrivado,decOtroIngresoPublico,decRemuBrutaPrivado,decRemuBrutaPublico,decRentaIndividualPrivado,decRentaIndividualPublico,idEstado,idHVIngresos,idHojaVida,strAnioIngresos,strTengoIngresos,strUsuario,fecha_registro
0,0,0,0,0,0,1,134791,134790,,2,,2021-03-14 14:20:15
0,0,100110,0,17272,0,1,134792,136355,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134812,134792,,2,,2021-03-14 14:20:15
0,0,0,131206,0,0,1,134619,136249,2019,1,,2021-03-14 14:20:15
0,0,41221,0,199359,174363,1,135321,134793,2019,1,,2021-03-14 14:20:15
0,0,92748.58,0,0,0,1,134607,134867,2019,1,,2021-03-14 14:20:15
0,0,0,245000,0,0,1,134555,136154,2019,1,,2021-03-14 14:20:15
0,0,0,0,50000,0,1,134516,136153,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134515,136152,,2,,2021-03-14 14:20:15
102,0,0,0,0,54000,1,134514,136151,2019,1,,2021-03-14 14:20:15
0,0,169970,0,535,0,1,134513,136150,2019,1,,2021-03-14 14:20:15
0,0,0,0,18000,0,1,134701,136149,2019,1,,2021-03-14 14:20:15
95544,0,0,0,40369.55,0,1,134395,136028,2019,1,,2021-03-14 14:20:15
0,0,0,0,25000,0,1,134371,136014,2019,1,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,134712,136361,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,41138,1,134363,135996,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,55731,1,134340,135961,2019,1,,2021-03-14 14:20:15
76800,0,104962,0,0,0,1,134544,136167,2019,1,,2021-03-14 14:20:15
0,0,110131,0,0,0,1,134547,136190,2019,1,,2021-03-14 14:20:15
0,0,0,0,20000,0,1,134575,136175,2019,1,,2021-03-14 14:20:15
0,0,0,15252,0,0,1,134603,136177,2019,1,,2021-03-14 14:20:15
0,0,61106,26634,1000,0,1,134566,136179,2019,1,,2021-03-14 14:20:15
0,0,0,0,141750,0,1,134550,136113,2019,1,,2021-03-14 14:20:15
0,0,102997.3,18594.24,30493.04,284854.27,1,134826,136097,2019,1,,2021-03-14 14:20:15
0,0,38347,0,0,0,1,134444,136057,2019,1,,2021-03-14 14:20:15
0,0,0,0,7500,0,1,134736,136031,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,40333,1,134380,136004,2019,1,,2021-03-14 14:20:15
0,0,12276,0,0,0,1,134832,136180,2019,1,,2021-03-14 14:20:15
0,0,0,109842,30000,0,1,134926,136591,2019,1,,2021-03-14 14:20:15
0,0,19000,0,0,0,1,134478,136114,2019,1,,2021-03-14 14:20:15
0,0,28800,0,0,0,1,134448,136064,2019,1,,2021-03-14 14:20:15
0,0,0,53916,0,0,1,134465,136098,2019,1,,2021-03-14 14:20:15
0,0,15000,10000,0,0,1,135936,137384,2019,1,,2021-03-14 14:20:15
0,0,0,30360,0,0,1,135550,137175,2019,1,,2021-03-14 14:20:15
0,0,0,873,0,0,1,136181,137788,2019,1,,2021-03-14 14:20:15
50000,0,0,0,0,0,1,135557,137181,2019,1,,2021-03-14 14:20:15
0,0,0,0,24100,0,1,134675,136315,2019,1,,2021-03-14 14:20:15
0,0,0,0,15600,0,1,134740,136063,2019,1,,2021-03-14 14:20:15
0,0,0,13200,0,0,1,134236,135401,2019,1,,2021-03-14 14:20:15
0,0,0,97669,0,0,1,133619,135221,2019,1,,2021-03-14 14:20:15
0,0,0,0,800,0,1,134385,136007,2018,1,,2021-03-14 14:20:15
0,0,13500,0,7200,0,1,134197,135803,2019,1,,2021-03-14 14:20:15
0,0,95538,0,10500,0,1,133721,135294,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133741,135335,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133936,135571,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134782,136433,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134705,136349,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134216,135861,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135336,136958,,2,,2021-03-14 14:20:15
0,0,0,0,62217,0,1,134918,136585,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,133955,135593,2019,1,,2021-03-14 14:20:15
0,34800,0,0,0,0,1,134130,135758,2019,1,,2021-03-14 14:20:15
0,0,930,0,0,0,1,134284,135918,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134758,136405,,2,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,134348,135986,2019,1,,2021-03-14 14:20:15
18000,0,0,13200,0,0,1,134383,136021,2019,1,,2021-03-14 14:20:15
0,0,0,0,1200,0,1,134354,135982,2018,1,,2021-03-14 14:20:15
0,0,0,6000,6000,0,1,134412,136048,2018,1,,2021-03-14 14:20:15
14400,0,0,0,0,0,1,135095,136743,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134416,136058,,2,,2021-03-14 14:20:15
0,0,33000,0,0,0,1,135108,136478,2019,1,,2021-03-14 14:20:15
0,0,0,28000,0,0,1,134599,135927,2019,1,,2021-03-14 14:20:15
36000,0,0,0,0,0,1,133901,135532,2019,1,,2021-03-14 14:20:15
6000,0,0,28942.9,0,0,1,134407,135836,2019,1,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,134329,135978,2019,1,,2021-03-14 14:20:15
9000,0,0,0,0,0,1,134249,135897,2019,1,,2021-03-14 14:20:15
10080,0,0,0,0,0,1,134396,136043,2019,1,,2021-03-14 14:20:15
0,0,70000,0,0,0,1,135657,137278,2019,1,,2021-03-14 14:20:15
0,0,12000,0,0,0,1,135640,137266,2019,1,,2021-03-14 14:20:15
0,0,24000,0,0,0,1,135759,137315,2019,1,,2021-03-14 14:20:15
0,0,21600,0,0,0,1,135664,137298,2019,1,,2021-03-14 14:20:15
0,0,11760,0,0,0,1,135748,137337,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135632,137261,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135622,137252,,2,,2021-03-14 14:20:15
0,0,18000,0,30000,0,1,134742,136386,2019,1,,2021-03-14 14:20:15
0,0,24000,0,4000,0,1,134813,136422,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133350,134906,,2,,2021-03-14 14:20:15
0,0,12000,0,0,0,1,133391,134954,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132704,134146,,2,,2021-03-14 14:20:15
24000,0,0,124799,23977,0,1,135170,136324,2019,1,,2021-03-14 14:20:15
0,0,0,0,13200,29640,1,134719,136329,2019,1,,2021-03-14 14:20:15
0,0,17100,0,0,0,1,135708,137320,2019,1,,2021-03-14 14:20:15
0,0,0,18000,0,0,1,136003,137599,2019,1,,2021-03-14 14:20:15
0,0,0,22000,0,0,1,135325,136832,2019,1,,2021-03-14 14:20:15
0,0,0,3919.22,4000,0,1,135456,137026,2019,1,,2021-03-14 14:20:15
0,0,0,29865.84,0,0,1,134887,136539,2019,1,,2021-03-14 14:20:15
0,0,18000,0,0,0,1,135292,136913,2019,1,,2021-03-14 14:20:15
0,0,0,5100,0,0,1,134890,136545,2018,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,135458,136851,2019,1,,2021-03-14 14:20:15
0,0,18000,0,0,10500,1,133164,134674,2019,1,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,135256,136886,2019,1,,2021-03-14 14:20:15
0,0,0,0,14400,0,1,133343,134865,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136301,137878,,2,,2021-03-14 14:20:15
0,0,0,0,20000,0,1,133252,134767,2019,1,,2021-03-14 14:20:15
31000,0,0,0,30960,0,1,133450,134989,2019,1,,2021-03-14 14:20:15
0,0,0,0,36000,0,1,136425,137988,2019,1,,2021-03-14 14:20:15
0,0,0,33000,25200,0,1,133000,134480,2019,1,,2021-03-14 14:20:15
0,0,0,0,135888,28778,1,134583,136181,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135165,136814,,2,,2021-03-14 14:20:15
0,0,0,0,7200,0,1,134377,136023,2019,1,,2021-03-14 14:20:15
0,5000,0,0,0,0,1,134963,136633,2019,1,,2021-03-14 14:20:15
0,0,36000,0,0,0,1,135382,136999,2019,1,,2021-03-14 14:20:15
16850,0,0,25874,955,0,1,135408,137029,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,135714,137345,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135855,137484,,2,,2021-03-14 14:20:15
0,0,0,2753.63,0,0,1,135665,137294,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133375,134933,,2,,2021-03-14 14:20:15
42000,0,150000,0,0,0,1,136267,137855,2019,1,,2021-03-14 14:20:15
0,0,60000,0,20000,0,1,134647,135762,2019,1,,2021-03-14 14:20:15
14400,0,0,8789,0,0,1,133642,135250,2019,1,,2021-03-14 14:20:15
92400,0,4567,0,48386,0,1,133856,135266,2019,1,,2021-03-14 14:20:15
0,0,0,0,28000,0,1,133958,135598,2019,1,,2021-03-14 14:20:15
0,0,56000,0,0,0,1,133776,135386,2019,1,,2021-03-14 14:20:15
0,0,28204.94,0,0,0,1,133804,135420,2019,1,,2021-03-14 14:20:15
0,0,0,28000,0,10000,1,133832,135455,2019,1,,2021-03-14 14:20:15
0,0,4800,0,0,0,1,134184,135789,2019,1,,2021-03-14 14:20:15
0,0,50000,0,0,0,1,136348,135815,2019,1,,2021-03-14 14:20:15
0,0,0,0,21000,0,1,133762,135372,2019,1,,2021-03-14 14:20:15
12000,0,0,0,18000,0,1,134158,135783,2019,1,,2021-03-14 14:20:15
0,0,0,0,18000,0,1,134253,135873,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134271,135908,,2,,2021-03-14 14:20:15
0,0,11160,0,0,0,1,135043,135938,2019,1,,2021-03-14 14:20:15
0,0,0,37374.21,4471.23,6000,1,134303,135955,2019,1,,2021-03-14 14:20:15
0,0,8600,84000,0,0,1,135075,136699,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,135623,137249,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133676,135255,,2,,2021-03-14 14:20:15
30000,0,0,0,0,0,1,135869,137234,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133748,135362,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135807,137445,,2,,2021-03-14 14:20:15
0,0,0,0,70860,0,1,134649,136220,2019,1,,2021-03-14 14:20:15
0,0,0,0,10800,0,1,134721,136320,2019,1,,2021-03-14 14:20:15
0,0,40000,0,0,0,1,134770,136418,2019,1,,2021-03-14 14:20:15
0,24300,0,0,0,41800,1,134847,136394,2019,1,,2021-03-14 14:20:15
0,1750,0,0,5000,0,1,135160,136730,2019,1,,2021-03-14 14:20:15
0,0,0,29400,0,0,1,135098,136742,2019,1,,2021-03-14 14:20:15
0,0,0,20400,0,0,1,135129,136755,2019,1,,2021-03-14 14:20:15
0,0,0,0,7300,2000,1,135127,136171,2019,1,,2021-03-14 14:20:15
0,0,0,29582,0,0,1,134594,136203,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135039,136198,,2,,2021-03-14 14:20:15
0,0,1000,0,5000,0,1,134572,136217,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134587,136225,,2,,2021-03-14 14:20:15
14400,0,0,12600,0,0,1,136006,137601,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136059,137663,,2,,2021-03-14 14:20:15
0,0,2400,0,30000,0,1,136068,137529,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,135948,137501,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,61547,1,135815,137432,2019,1,,2021-03-14 14:20:15
0,0,0,15500,0,0,1,135738,137355,2019,1,,2021-03-14 14:20:15
26400,21000,0,0,0,0,1,135668,137268,2019,1,,2021-03-14 14:20:15
0,0,0,21000,0,0,1,134372,135876,2019,1,,2021-03-14 14:20:15
20000,0,0,42000,0,0,1,135227,136850,2019,1,,2021-03-14 14:20:15
0,0,0,24000,0,0,1,134521,136024,2019,1,,2021-03-14 14:20:15
2400,0,0,20400,0,0,1,135496,136310,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133200,134705,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135311,135814,,2,,2021-03-14 14:20:15
0,0,0,90000,0,0,1,133223,134715,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,132917,134412,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134891,134958,,2,,2021-03-14 14:20:15
0,0,101694,0,0,0,1,135571,137190,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,28800,1,134889,136540,2019,1,,2021-03-14 14:20:15
85920,0,24000,0,0,0,1,135563,136547,2018,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134892,136548,,2,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,135555,137178,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135845,137465,,2,,2021-03-14 14:20:15
0,0,0,30361.32,12000,10080,1,133366,134928,2019,1,,2021-03-14 14:20:15
0,0,0,0,20000,30000,1,133611,135211,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,32880,1,133827,135218,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133860,135220,,2,,2021-03-14 14:20:15
0,0,0,29700,0,0,1,133893,135234,2019,1,,2021-03-14 14:20:15
0,0,0,26400,0,0,1,133879,135508,2019,1,,2021-03-14 14:20:15
0,0,0,184956,0,0,1,134726,136348,2019,1,,2021-03-14 14:20:15
0,0,0,0,5000,26400,1,135153,136796,2019,1,,2021-03-14 14:20:15
40450000,0,14400000,2710800,0,0,1,135004,136408,2019,1,,2021-03-14 14:20:15
24000,0,0,82400,0,0,1,134965,136620,2019,1,,2021-03-14 14:20:15
0,0,0,550000,1080000,0,1,134985,136631,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134994,136667,,2,,2021-03-14 14:20:15
46352.15,0,0,0,0,0,1,135509,135309,2019,1,,2021-03-14 14:20:15
0,0,0,28800,0,0,1,135516,137138,2019,1,,2021-03-14 14:20:15
0,0,0,32580,0,0,1,135520,137143,2019,1,,2021-03-14 14:20:15
0,0,0,2800,0,0,1,135522,137146,2019,1,,2021-03-14 14:20:15
0,0,0,50000,0,0,1,135535,137163,2019,1,,2021-03-14 14:20:15
0,15600,0,0,0,0,1,135540,137165,2019,1,,2021-03-14 14:20:15
0,0,24000,0,0,0,1,135527,137153,2019,1,,2021-03-14 14:20:15
0,9600,0,0,0,0,1,135532,137157,2019,1,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,134298,135944,2019,1,,2021-03-14 14:20:15
14000,0,0,0,0,0,1,134292,135937,2019,1,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,134308,135960,2019,1,,2021-03-14 14:20:15
7200,0,0,0,0,13500,1,134331,135954,2019,1,,2021-03-14 14:20:15
0,0,0,24000,0,0,1,134410,136052,2019,1,,2021-03-14 14:20:15
0,0,0,36001.8,0,0,1,134437,136078,2019,1,,2021-03-14 14:20:15
0,0,12000,0,0,0,1,136287,137872,2019,1,,2021-03-14 14:20:15
0,0,0,123298,0,0,1,134452,136087,2019,1,,2021-03-14 14:20:15
0,0,43452,0,0,0,1,134458,136101,2019,1,,2021-03-14 14:20:15
0,0,0,18000,0,0,1,134461,136050,2019,1,,2021-03-14 14:20:15
30464,0,0,6093,0,0,1,133720,135323,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133811,135347,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133775,135369,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133805,135435,,2,,2021-03-14 14:20:15
90000,0,36000,0,0,0,1,134559,134741,2019,1,,2021-03-14 14:20:15
36000,0,35000,0,450000,0,1,132729,134157,2019,1,,2021-03-14 14:20:15
0,0,0,0,14400,0,1,132761,134153,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,132906,134405,2019,1,,2021-03-14 14:20:15
0,0,0,0,9000,0,1,132921,134414,2019,1,,2021-03-14 14:20:15
0,0,0,84000,15000,0,1,133079,134564,2019,1,,2021-03-14 14:20:15
15000,0,0,9800,0,0,1,135538,137164,2019,1,,2021-03-14 14:20:15
0,0,0,0,10000,0,1,133119,134580,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135125,136775,2019,1,,2021-03-14 14:20:15
48000,0,0,0,0,0,1,133820,135449,2019,1,,2021-03-14 14:20:15
18600,0,0,0,0,0,1,134168,135478,2019,1,,2021-03-14 14:20:15
0,0,34928.47,0,0,0,1,134360,135919,2019,1,,2021-03-14 14:20:15
17040,0,0,0,0,0,1,134254,135889,2019,1,,2021-03-14 14:20:15
0,0,0,60560,0,0,1,134900,136453,2019,1,,2021-03-14 14:20:15
0,0,0,14100,0,0,1,134912,136575,2019,1,,2021-03-14 14:20:15
0,0,14400,0,0,0,1,134904,136571,2019,1,,2021-03-14 14:20:15
0,0,0,100800,0,0,1,134883,136532,2019,1,,2021-03-14 14:20:15
16850,0,0,0,0,70697,1,134909,136576,2019,1,,2021-03-14 14:20:15
0,0,188910,0,62239,0,1,134500,135183,2019,1,,2021-03-14 14:20:15
0,0,80968,0,32741,0,1,134916,136583,2019,1,,2021-03-14 14:20:15
0,0,31000,0,8800,0,1,134939,136597,2019,1,,2021-03-14 14:20:15
0,0,18000,0,0,0,1,134954,136622,2019,1,,2021-03-14 14:20:15
0,0,0,50901,0,0,1,134981,136646,2019,1,,2021-03-14 14:20:15
0,0,0,3520,18000,0,1,135531,137156,2019,1,,2021-03-14 14:20:15
0,0,35000,0,0,0,1,134996,136660,2019,1,,2021-03-14 14:20:15
0,0,12000,0,0,0,1,135009,136670,2019,1,,2021-03-14 14:20:15
0,0,0,4260,0,0,1,135337,136960,2019,1,,2021-03-14 14:20:15
0,0,12750,9000,35000,0,1,135034,136683,2019,1,,2021-03-14 14:20:15
0,0,2051.26,8232.74,47079,28920,1,135053,136706,2019,1,,2021-03-14 14:20:15
0,278178.3,6168.3,0,0,0,1,135477,137080,2019,1,,2021-03-14 14:20:15
0,0,0,28225.56,0,0,1,135063,136713,2019,1,,2021-03-14 14:20:15
0,0,0,149553,0,15000,1,135084,136729,2019,1,,2021-03-14 14:20:15
0,0,24000,0,0,0,1,135115,136767,2019,1,,2021-03-14 14:20:15
0,0,9546,0,7300,0,1,135415,137021,2019,1,,2021-03-14 14:20:15
26400,0,0,0,2500,0,1,135124,136770,2019,1,,2021-03-14 14:20:15
48000,0,0,20712,0,0,1,135138,136779,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,76605,1,135150,136789,2019,1,,2021-03-14 14:20:15
0,0,20000,0,0,0,1,135406,136243,2019,1,,2021-03-14 14:20:15
0,0,0,0,6000,0,1,135249,136880,2019,1,,2021-03-14 14:20:15
0,0,0,0,98095,0,1,135251,136882,2019,1,,2021-03-14 14:20:15
0,0,12000,0,0,0,1,135425,137038,2019,1,,2021-03-14 14:20:15
0,12000,0,0,0,9600,1,135323,136945,2019,1,,2021-03-14 14:20:15
0,0,0,31200,0,0,1,135253,136883,2019,1,,2021-03-14 14:20:15
0,0,17000,0,0,0,1,135392,137008,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,135428,137035,2019,1,,2021-03-14 14:20:15
0,0,0,0,16455,60000,1,135255,136885,2019,1,,2021-03-14 14:20:15
0,0,0,102000,6000,0,1,135257,136887,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,12000,1,134794,136435,2019,1,,2021-03-14 14:20:15
0,0,0,0,1500,0,1,133435,135010,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135959,136564,,2,,2021-03-14 14:20:15
0,0,0,36000,0,0,1,133459,135022,2019,1,,2021-03-14 14:20:15
0,0,0,109907.27,0,0,1,134099,135730,2019,1,,2021-03-14 14:20:15
181071,0,12174,0,0,0,1,134938,136574,2019,1,,2021-03-14 14:20:15
0,0,10573.36,4361.87,0,0,1,134894,136550,2019,1,,2021-03-14 14:20:15
0,0,0,26400,0,0,1,134893,136549,2018,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132631,133932,,2,,2021-03-14 14:20:15
10000,0,24000,0,0,0,1,132518,133915,2019,1,,2021-03-14 14:20:15
0,0,17000,0,7000,0,1,132678,134105,2019,1,,2021-03-14 14:20:15
0,0,15400,0,0,0,1,132442,133841,2019,1,,2021-03-14 14:20:15
505377.31,0,37294,0,0,0,1,135551,137176,2019,1,,2021-03-14 14:20:15
0,0,0,8400,0,0,1,135565,137186,2019,1,,2021-03-14 14:20:15
0,0,0,0,18000,0,1,135587,137206,2019,1,,2021-03-14 14:20:15
0,0,0,24000,0,0,1,135605,137228,2019,1,,2021-03-14 14:20:15
0,0,0,59400,0,0,1,135620,137243,2019,1,,2021-03-14 14:20:15
0,0,0,0,10000,0,1,135633,137253,2019,1,,2021-03-14 14:20:15
0,0,0,0,17000,0,1,135650,137275,2019,1,,2021-03-14 14:20:15
200000,0,0,0,0,0,1,132881,134384,2019,1,,2021-03-14 14:20:15
96000,0,0,0,0,0,1,132456,133742,2019,1,,2021-03-14 14:20:15
77344,24336,0,0,0,0,1,132425,133817,2019,1,,2021-03-14 14:20:15
0,0,0,55790.7,0,0,1,134327,134883,2019,1,,2021-03-14 14:20:15
0,0,0,0,22000,8000,1,134341,134884,2019,1,,2021-03-14 14:20:15
24000,0,0,0,1160,0,1,134369,134885,2019,1,,2021-03-14 14:20:15
0,0,0,0,44920,51360,1,134403,134886,2019,1,,2021-03-14 14:20:15
0,0,0,0,42000,0,1,133161,134662,2019,1,,2021-03-14 14:20:15
25400,0,0,66000,0,0,1,133149,134646,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133340,134679,,2,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,133198,134273,2019,1,,2021-03-14 14:20:15
0,0,0,0,36000,0,1,134172,135800,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134535,135987,,2,,2021-03-14 14:20:15
0,0,0,0,4000,23148,1,134276,135880,2019,1,,2021-03-14 14:20:15
0,0,0,22432,0,0,1,134347,135823,2019,1,,2021-03-14 14:20:15
0,0,0,33600,0,0,1,134025,135659,2019,1,,2021-03-14 14:20:15
0,21600,72000,0,0,12000,1,134037,135640,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,134391,136039,2019,1,,2021-03-14 14:20:15
0,0,27735.98,36717.87,4618,0,1,133952,135169,2019,1,,2021-03-14 14:20:15
0,0,0,0,4120,0,1,133964,135194,2019,1,,2021-03-14 14:20:15
0,0,52409,0,28104,0,1,135097,136534,2019,1,,2021-03-14 14:20:15
0,0,153807,0,0,0,1,133977,135195,2019,1,,2021-03-14 14:20:15
0,0,0,0,14400,0,1,133981,135196,2019,1,,2021-03-14 14:20:15
0,0,18670.65,122236.03,0,0,1,133987,135197,2019,1,,2021-03-14 14:20:15
0,0,3852,0,3000,0,1,134079,135198,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,5600,1,135254,135199,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,34000,1,134102,135737,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134142,135781,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134131,135775,,2,,2021-03-14 14:20:15
0,0,0,0,12500,0,1,134121,135750,2019,1,,2021-03-14 14:20:15
0,0,24000,60000,0,0,1,134656,136282,2019,1,,2021-03-14 14:20:15
0,0,43200,0,0,0,1,134866,136483,2019,1,,2021-03-14 14:20:15
0,0,0,38400,0,0,1,134886,136537,2019,1,,2021-03-14 14:20:15
5000,0,10200,0,25500,0,1,134885,136531,2019,1,,2021-03-14 14:20:15
0,0,0,0,26400,0,1,133177,134685,2019,1,,2021-03-14 14:20:15
0,0,0,26400,2700,0,1,132855,134333,2019,1,,2021-03-14 14:20:15
0,0,0,31482.64,0,0,1,132868,134359,2019,1,,2021-03-14 14:20:15
18194.5,0,0,205000,0,0,1,134108,135738,2019,1,,2021-03-14 14:20:15
0,0,0,3030,0,0,1,133246,134764,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133808,135392,,2,,2021-03-14 14:20:15
0,0,0,12600,0,0,1,133240,134739,2019,1,,2021-03-14 14:20:15
3849.85,0,0,0,15865.84,0,1,133081,134559,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133726,134586,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133093,134593,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133099,134600,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134527,134808,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133052,134545,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133548,134810,,2,,2021-03-14 14:20:15
0,0,0,74785.23,0,0,1,132371,133748,2019,1,,2021-03-14 14:20:15
108420,0,0,0,0,0,1,132373,133756,2019,1,,2021-03-14 14:20:15
0,0,80000,0,40000,0,1,132380,133765,2019,1,,2021-03-14 14:20:15
0,0,0,60000,0,0,1,132430,133815,2019,1,,2021-03-14 14:20:15
0,0,19600,26400,48000,0,1,132435,133834,2019,1,,2021-03-14 14:20:15
14400,0,36000,0,0,0,1,132444,133842,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,54000,1,132466,133869,2019,1,,2021-03-14 14:20:15
17500,0,0,0,2000,0,1,133449,135020,2019,1,,2021-03-14 14:20:15
0,0,39741,0,31793,0,1,133461,135029,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132776,134224,,2,,2021-03-14 14:20:15
0,0,0,0,18000,0,1,133211,134231,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132919,134418,,2,,2021-03-14 14:20:15
0,0,0,0,96000,0,1,134441,136077,2019,1,,2021-03-14 14:20:15
0,0,0,53292,0,0,1,133993,135623,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133974,135610,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135724,137359,,2,,2021-03-14 14:20:15
0,0,0,0,18000,0,1,133054,134544,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133048,134540,,2,,2021-03-14 14:20:15
0,0,0,27000,0,0,1,132926,134421,2019,1,,2021-03-14 14:20:15
0,0,36000,0,10000,0,1,135362,136962,2019,1,,2021-03-14 14:20:15
22116,0,0,0,4340,0,1,132727,134165,2019,1,,2021-03-14 14:20:15
35100,35100,0,0,0,0,1,132762,134205,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132771,134218,,2,,2021-03-14 14:20:15
0,0,0,0,0,12000,1,133011,134506,2019,1,,2021-03-14 14:20:15
0,0,30000,0,0,0,1,133028,134511,2019,1,,2021-03-14 14:20:15
0,0,10000,0,0,0,1,133705,134927,2019,1,,2021-03-14 14:20:15
0,0,1000,2200,0,0,1,133039,134529,2019,1,,2021-03-14 14:20:15
0,0,0,0,2000,0,1,133015,134512,2019,1,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,133069,134152,2019,1,,2021-03-14 14:20:15
2880000,0,0,3060000,1800000,0,1,134137,135520,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133044,134535,,2,,2021-03-14 14:20:15
0,0,43000,0,0,0,1,135350,136971,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,133075,134565,2019,1,,2021-03-14 14:20:15
0,0,0,21960,36000,0,1,134358,135972,2019,1,,2021-03-14 14:20:15
15000,0,0,0,41500,0,1,133131,134624,2019,1,,2021-03-14 14:20:15
